transcript_id_clean,symbol,feature,value,status
ENST00000305943,RNF187,g4mer_frac_above_cds,0.060606,traced
ENST00000305943,RNF187,g4mer_frac_above_utr3,0.061947,traced
ENST00000305943,RNF187,hia2026_dhx29_occupancy_tx,0.896732701323405,traced
ENST00000305943,RNF187,term_stop_TAA,0,recomputed
ENST00000305943,RNF187,term_stop_TAG,0,recomputed
ENST00000305943,RNF187,term_stop_TGA,1,recomputed
ENST00000305943,RNF187,term_plus4_A,0,recomputed
ENST00000305943,RNF187,term_plus4_C,0,recomputed
ENST00000305943,RNF187,term_plus4_G,0,recomputed
ENST00000305943,RNF187,term_plus4_T,1,recomputed
ENST00000305943,RNF187,term_window_gc,66.66666666666667,recomputed
ENST00000305943,RNF187,term_interval_codons,42,recomputed
ENST00000305943,RNF187,term_readthrough_cridge,0.3324059523993857,recomputed
ENST00000305943,RNF187,term_log1p_readthrough,0.2869862947541466,unverified
ENST00000305943,RNF187,clip_cap_binding_count_v2,0,unverified
ENST00000305943,RNF187,tco_struct_accessibility_cap_proximal,0.5424255023333333,unverified
ENST00000305943,RNF187,tco_struct_accessibility_aug_context,0.495107874,unverified
ENST00000305943,RNF187,tco_struct_accessibility_utr5_mean,0.5154711870093458,unverified
ENST00000305943,RNF187,tco_struct_accessibility_utr5_min,0.001189162,unverified
ENST00000305943,RNF187,tco_struct_accessibility_utr5_sd,0.37582417652516414,unverified
ENST00000305943,RNF187,tco_struct_accessibility_start_proximal_cds,0.4317270431333333,unverified
ENST00000305943,RNF187,tco_struct_accessibility_stop_proximal_cds,0.3552018986666667,unverified
ENST00000305943,RNF187,tco_struct_accessibility_cds_mean,0.37829328781920907,unverified
ENST00000305943,RNF187,tco_struct_accessibility_cds_min,0.001677973,unverified
ENST00000305943,RNF187,tco_struct_accessibility_cds_sd,0.2817676737081483,unverified
ENST00000305943,RNF187,tco_struct_accessibility_stop_proximal_utr3,0.389989835,unverified
ENST00000305943,RNF187,tco_struct_accessibility_distal_utr3,0.6793414593333333,unverified
ENST00000305943,RNF187,tco_struct_accessibility_utr3_mean,0.4587022946723404,unverified
ENST00000305943,RNF187,tco_struct_accessibility_utr3_min,3.083713e-4,unverified
ENST00000305943,RNF187,tco_struct_accessibility_utr3_sd,0.29346072880497764,unverified
ENST00000328392,SKP1,utr5_length,96,recomputed
ENST00000328392,SKP1,utr3_length,NA,recomputed
ENST00000328392,SKP1,cds_length,476,recomputed
ENST00000328392,SKP1,log2_utr5_length,6.599912842187128,unverified
ENST00000328392,SKP1,log2_utr3_length,NA,unverified
ENST00000328392,SKP1,log2_cds_length,8.897845456005511,unverified
ENST00000328392,SKP1,total_length,NA,unverified
ENST00000328392,SKP1,log2_total_length,NA,unverified
ENST00000328392,SKP1,utr5_gc,60.416666666666664,recomputed
ENST00000328392,SKP1,utr3_gc,NA,recomputed
ENST00000328392,SKP1,cds_gc,41.17647058823529,recomputed
ENST00000328392,SKP1,transcript_gc,NA,unverified
ENST00000328392,SKP1,gc3,40.50632911392405,recomputed
ENST00000328392,SKP1,is_dap5_repressed,0,unverified
ENST00000328392,SKP1,is_dap5_promoted,0,unverified
ENST00000328392,SKP1,clip_lee_parclip_a_b_d_g_bound,0,unverified
ENST00000328392,SKP1,clip_lee_parclip_a_b_d_g_5utr,0,unverified
ENST00000328392,SKP1,clip_lee_parclip_a_b_d_g_cds,0,unverified
ENST00000328392,SKP1,clip_lee_parclip_d_only_bound,0,unverified
ENST00000328392,SKP1,clip_lee_parclip_d_only_5utr,0,unverified
ENST00000328392,SKP1,clip_lee_parclip_d_only_cds,0,unverified
ENST00000328392,SKP1,clip_cate_undiff_npcs_bound,0,unverified
ENST00000328392,SKP1,clip_cate_undiff_npcs_5utr,0,unverified
ENST00000328392,SKP1,clip_cate_undiff_npcs_cds,0,unverified
ENST00000328392,SKP1,clip_cate_undiff_npcs_3utr,0,unverified
ENST00000328392,SKP1,clip_cate_diff_npcs_bound,1,unverified
ENST00000328392,SKP1,clip_cate_diff_npcs_5utr,0,unverified
ENST00000328392,SKP1,clip_cate_diff_npcs_cds,0,unverified
ENST00000328392,SKP1,clip_cate_diff_npcs_3utr,1,unverified
ENST00000328392,SKP1,clip_lee_int_stress_bound,0,unverified
ENST00000328392,SKP1,clip_lee_glu_dep_bound,0,unverified
ENST00000328392,SKP1,dap5_weber_lfc,NA,unverified
ENST00000328392,SKP1,dap5_polysome_lfc,-0.9411137309114463,unverified
ENST00000328392,SKP1,clip_eif3_count,1,unverified
ENST00000328392,SKP1,clip_cap_binding_count,0,unverified
ENST00000328392,SKP1,clip_lee_int_stress_lfc,NA,unverified
ENST00000328392,SKP1,clip_lee_glu_vs_cm_enrichment,NA,unverified
ENST00000328392,SKP1,cai,NA,unverified
ENST00000328392,SKP1,tai,NA,unverified
ENST00000328392,SKP1,csc,NA,unverified
ENST00000328392,SKP1,fop,NA,unverified
ENST00000328392,SKP1,kozak_score,1,unverified
ENST00000328392,SKP1,kozak_optimal,0,unverified
ENST00000328392,SKP1,kozak_pwm_score,1.6144506361786812,unverified
ENST00000328392,SKP1,cnot3_ribo_enrichment,2.4541833902146615,unverified
ENST00000328392,SKP1,cnot3_weighted_codon_score,0.00784810413677356,unverified
ENST00000328392,SKP1,zhu2024_ctrl_halflife,19.173729243193367,unverified
ENST00000328392,SKP1,zhu2024_cnot3ko_halflife_logfc,1.2083824934989773,unverified
ENST00000328392,SKP1,hia2026_ctrl_halflife,NA,unverified
ENST00000328392,SKP1,hia2026_dhx29_halflife_logfc,NA,unverified
ENST00000328392,SKP1,hia2026_dhx29_occupancy,1.0191458264233133,unverified
ENST00000328392,SKP1,karner2026_mda231_log2_ct,-7.016047948668043,unverified
ENST00000328392,SKP1,hia2026_dhx29_kd_rna_lfc,0.128989892312604,unverified
ENST00000328392,SKP1,kozak_pwm_score_v2,2.841209630957845,unverified
ENST00000328392,SKP1,noderer_tis_efficiency,75,recomputed
ENST00000328392,SKP1,tai_gtrnadb,NA,unverified
ENST00000328392,SKP1,gc3_internal,NA,recomputed
ENST00000328392,SKP1,cai_internal,NA,unverified
ENST00000328392,SKP1,fop_internal,NA,unverified
ENST00000328392,SKP1,csc_internal,NA,unverified
ENST00000328392,SKP1,proline_fraction,NA,recomputed
ENST00000328392,SKP1,ppp_motif_density,NA,recomputed
ENST00000328392,SKP1,max_net_charge_30aa,NA,recomputed
ENST00000328392,SKP1,max_consecutive_aaa,NA,recomputed
ENST00000328392,SKP1,max_consecutive_aag,NA,recomputed
ENST00000328392,SKP1,g4mer_max_resid_utr5,NA,traced
ENST00000328392,SKP1,g4mer_max_resid_cds,NA,traced
ENST00000328392,SKP1,g4mer_max_resid_utr3,NA,traced
ENST00000328392,SKP1,g4mer_mean_utr5,NA,traced
ENST00000328392,SKP1,g4mer_mean_cds,NA,traced
ENST00000328392,SKP1,g4mer_mean_utr3,NA,traced
ENST00000328392,SKP1,g4mer_frac_above_utr5,NA,traced
ENST00000328392,SKP1,g4mer_frac_above_cds,NA,traced
ENST00000328392,SKP1,g4mer_frac_above_utr3,NA,traced
ENST00000328392,SKP1,hia2026_dhx29_occupancy_tx,NA,traced
ENST00000328392,SKP1,term_stop_TAA,NA,recomputed
ENST00000328392,SKP1,term_stop_TAG,NA,recomputed
ENST00000328392,SKP1,term_stop_TGA,NA,recomputed
ENST00000328392,SKP1,term_plus4_A,NA,recomputed
ENST00000328392,SKP1,term_plus4_C,NA,recomputed
ENST00000328392,SKP1,term_plus4_G,NA,recomputed
ENST00000328392,SKP1,term_plus4_T,NA,recomputed
ENST00000328392,SKP1,term_window_gc,NA,recomputed
ENST00000328392,SKP1,term_interval_codons,NA,recomputed
ENST00000328392,SKP1,term_readthrough_cridge,NA,recomputed
ENST00000328392,SKP1,term_log1p_readthrough,NA,unverified
ENST00000328392,SKP1,clip_cap_binding_count_v2,0,unverified
ENST00000328392,SKP1,tco_struct_accessibility_cap_proximal,0.7024972943333333,unverified
ENST00000328392,SKP1,tco_struct_accessibility_aug_context,0.780305983,unverified
ENST00000328392,SKP1,tco_struct_accessibility_utr5_mean,0.711506231125,unverified
ENST00000328392,SKP1,tco_struct_accessibility_utr5_min,0.001942706,unverified
ENST00000328392,SKP1,tco_struct_accessibility_utr5_sd,0.29271404082536046,unverified
ENST00000328392,SKP1,tco_struct_accessibility_start_proximal_cds,0.5017980773333334,unverified
ENST00000328392,SKP1,tco_struct_accessibility_stop_proximal_cds,0.7046486073333333,unverified
ENST00000328392,SKP1,tco_struct_accessibility_cds_mean,0.5051915308991597,unverified
ENST00000328392,SKP1,tco_struct_accessibility_cds_min,0.003193709,unverified
ENST00000328392,SKP1,tco_struct_accessibility_cds_sd,0.32488834400797106,unverified
ENST00000328392,SKP1,tco_struct_accessibility_stop_proximal_utr3,NA,unverified
ENST00000328392,SKP1,tco_struct_accessibility_distal_utr3,NA,unverified
ENST00000328392,SKP1,tco_struct_accessibility_utr3_mean,NA,unverified
ENST00000328392,SKP1,tco_struct_accessibility_utr3_min,NA,unverified
ENST00000328392,SKP1,tco_struct_accessibility_utr3_sd,NA,unverified
ENST00000333751,KCTD11,utr5_length,664,recomputed
ENST00000333751,KCTD11,utr3_length,1303,recomputed
ENST00000333751,KCTD11,cds_length,816,recomputed
ENST00000333751,KCTD11,log2_utr5_length,9.377210530388552,unverified
ENST00000333751,KCTD11,log2_utr3_length,10.348728154231077,unverified
ENST00000333751,KCTD11,log2_cds_length,9.674192268145683,unverified
ENST00000333751,KCTD11,total_length,2783,unverified
ENST00000333751,KCTD11,log2_total_length,11.442943495848729,unverified
ENST00000333751,KCTD11,utr5_gc,63.102409638554214,recomputed
ENST00000333751,KCTD11,utr3_gc,53.56868764389869,recomputed
ENST00000333751,KCTD11,cds_gc,64.4607843137255,recomputed
ENST00000333751,KCTD11,transcript_gc,59.03701042040963,unverified
ENST00000333751,KCTD11,gc3,73.52941176470588,recomputed
ENST00000333751,KCTD11,is_dap5_repressed,0,unverified
ENST00000333751,KCTD11,is_dap5_promoted,0,unverified
ENST00000333751,KCTD11,clip_lee_parclip_a_b_d_g_bound,0,unverified
ENST00000333751,KCTD11,clip_lee_parclip_a_b_d_g_5utr,0,unverified
ENST00000333751,KCTD11,clip_lee_parclip_a_b_d_g_cds,0,unverified
ENST00000333751,KCTD11,clip_lee_parclip_d_only_bound,0,unverified
ENST00000333751,KCTD11,clip_lee_parclip_d_only_5utr,0,unverified
ENST00000333751,KCTD11,clip_lee_parclip_d_only_cds,0,unverified
ENST00000333751,KCTD11,clip_cate_undiff_npcs_bound,0,unverified
ENST00000333751,KCTD11,clip_cate_undiff_npcs_5utr,0,unverified
ENST00000333751,KCTD11,clip_cate_undiff_npcs_cds,0,unverified
ENST00000333751,KCTD11,clip_cate_undiff_npcs_3utr,0,unverified
ENST00000333751,KCTD11,clip_cate_diff_npcs_bound,0,unverified
ENST00000333751,KCTD11,clip_cate_diff_npcs_5utr,0,unverified
ENST00000333751,KCTD11,clip_cate_diff_npcs_cds,0,unverified
ENST00000333751,KCTD11,clip_cate_diff_npcs_3utr,0,unverified
ENST00000333751,KCTD11,clip_lee_int_stress_bound,0,unverified
ENST00000333751,KCTD11,clip_lee_glu_dep_bound,0,unverified
ENST00000333751,KCTD11,dap5_weber_lfc,NA,unverified
ENST00000333751,KCTD11,dap5_polysome_lfc,0.02987540830897994,unverified
ENST00000333751,KCTD11,clip_eif3_count,0,unverified
ENST00000333751,KCTD11,clip_cap_binding_count,0,unverified
ENST00000333751,KCTD11,clip_lee_int_stress_lfc,NA,unverified
ENST00000333751,KCTD11,clip_lee_glu_vs_cm_enrichment,NA,unverified
ENST00000333751,KCTD11,cai,0.8098074430491952,unverified
ENST00000333751,KCTD11,tai,0.3053291288316679,unverified
ENST00000333751,KCTD11,csc,0.1245241507200684,unverified
ENST00000333751,KCTD11,fop,0.44649446494464945,unverified
ENST00000333751,KCTD11,kozak_score,0,unverified
ENST00000333751,KCTD11,kozak_optimal,0,unverified
ENST00000333751,KCTD11,kozak_pwm_score,1.520717675811878,unverified
ENST00000333751,KCTD11,cnot3_ribo_enrichment,0.4351255912262627,unverified
ENST00000333751,KCTD11,cnot3_weighted_codon_score,0.10251436983492837,unverified
ENST00000333751,KCTD11,zhu2024_ctrl_halflife,NA,unverified
ENST00000333751,KCTD11,zhu2024_cnot3ko_halflife_logfc,NA,unverified
ENST00000333751,KCTD11,hia2026_ctrl_halflife,NA,unverified
ENST00000333751,KCTD11,hia2026_dhx29_halflife_logfc,NA,unverified
ENST00000333751,KCTD11,hia2026_dhx29_occupancy,0.9346624866051668,unverified
ENST00000333751,KCTD11,karner2026_mda231_log2_ct,NA,unverified
ENST00000333751,KCTD11,hia2026_dhx29_kd_rna_lfc,-0.185839560301843,unverified
ENST00000333751,KCTD11,kozak_pwm_score_v2,NA,unverified
ENST00000333751,KCTD11,noderer_tis_efficiency,NA,recomputed
ENST00000333751,KCTD11,tai_gtrnadb,0.28726384954500095,unverified
ENST00000333751,KCTD11,gc3_internal,73.80073800738008,recomputed
ENST00000333751,KCTD11,cai_internal,0.8098074430491952,unverified
ENST00000333751,KCTD11,fop_internal,0.44649446494464945,unverified
ENST00000333751,KCTD11,csc_internal,-0.015216193000895321,unverified
ENST00000333751,KCTD11,proline_fraction,0.0959409594095941,recomputed
ENST00000333751,KCTD11,ppp_motif_density,0.36900369003690037,recomputed
ENST00000333751,KCTD11,max_net_charge_30aa,4,recomputed
ENST00000333751,KCTD11,max_consecutive_aaa,0,recomputed
ENST00000333751,KCTD11,max_consecutive_aag,1,recomputed
ENST00000333751,KCTD11,g4mer_max_resid_utr5,-0.48227911952864105,traced
ENST00000333751,KCTD11,g4mer_max_resid_cds,0.37773939561011716,traced
ENST00000333751,KCTD11,g4mer_max_resid_utr3,0.2838899237300095,traced
ENST00000333751,KCTD11,g4mer_mean_utr5,0.037171,traced
ENST00000333751,KCTD11,g4mer_mean_cds,0.15737400000000001,traced
ENST00000333751,KCTD11,g4mer_mean_utr3,0.195083,traced
ENST00000333751,KCTD11,g4mer_frac_above_utr5,0,traced
ENST00000333751,KCTD11,g4mer_frac_above_cds,0.128205,traced
ENST00000333751,KCTD11,g4mer_frac_above_utr3,0.174603,traced
ENST00000333751,KCTD11,hia2026_dhx29_occupancy_tx,0.9346624866051668,traced
ENST00000333751,KCTD11,term_stop_TAA,0,recomputed
ENST00000333751,KCTD11,term_stop_TAG,0,recomputed
ENST00000333751,KCTD11,term_stop_TGA,1,recomputed
ENST00000333751,KCTD11,term_plus4_A,0,recomputed
ENST00000333751,KCTD11,term_plus4_C,0,recomputed
ENST00000333751,KCTD11,term_plus4_G,1,recomputed
ENST00000333751,KCTD11,term_plus4_T,0,recomputed
ENST00000333751,KCTD11,term_window_gc,55.55555555555556,recomputed
ENST00000333751,KCTD11,term_interval_codons,51,recomputed
ENST00000333751,KCTD11,term_readthrough_cridge,0.09600533314506336,recomputed
ENST00000333751,KCTD11,term_log1p_readthrough,0.0916720545222543,unverified
ENST00000333751,KCTD11,clip_cap_binding_count_v2,0,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_cap_proximal,0.5259326653333334,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_aug_context,0.698721629,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_utr5_mean,0.5416651281596385,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_utr5_min,0.001637277,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_utr5_sd,0.3183015861410455,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_start_proximal_cds,0.544910062,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_stop_proximal_cds,0.5710947066,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_cds_mean,0.43280033202536766,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_cds_min,5.129818e-4,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_cds_sd,0.32499539890120344,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_stop_proximal_utr3,0.5426118349333333,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_distal_utr3,0.7239634466666667,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_utr3_mean,0.40777489214750573,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_utr3_min,3.599102e-4,unverified
ENST00000333751,KCTD11,tco_struct_accessibility_utr3_sd,0.29647486387595984,unverified
ENST00000391857,RPL13A,utr5_length,22,recomputed
ENST00000391857,RPL13A,utr3_length,493,recomputed
ENST00000391857,RPL13A,cds_length,612,recomputed
ENST00000391857,RPL13A,log2_utr5_length,4.523561956057013,unverified
ENST00000391857,RPL13A,log2_utr3_length,8.948367231584678,unverified
ENST00000391857,RPL13A,log2_cds_length,9.259743263690781,unverified
ENST00000391857,RPL13A,total_length,1127,unverified
ENST00000391857,RPL13A,log2_total_length,10.139551352398794,unverified
ENST00000391857,RPL13A,utr5_gc,59.09090909090909,recomputed
ENST00000391857,RPL13A,utr3_gc,49.08722109533469,recomputed
ENST00000391857,RPL13A,cds_gc,57.51633986928104,recomputed
ENST00000391857,RPL13A,transcript_gc,53.85980479148181,unverified
ENST00000391857,RPL13A,gc3,75,recomputed
ENST00000391857,RPL13A,is_dap5_repressed,0,unverified
ENST00000391857,RPL13A,is_dap5_promoted,0,unverified
ENST00000391857,RPL13A,clip_lee_parclip_a_b_d_g_bound,0,unverified
ENST00000391857,RPL13A,clip_lee_parclip_a_b_d_g_5utr,0,unverified
ENST00000391857,RPL13A,clip_lee_parclip_a_b_d_g_cds,0,unverified
ENST00000391857,RPL13A,clip_lee_parclip_d_only_bound,0,unverified
ENST00000391857,RPL13A,clip_lee_parclip_d_only_5utr,0,unverified
ENST00000391857,RPL13A,clip_lee_parclip_d_only_cds,0,unverified
ENST00000391857,RPL13A,clip_cate_undiff_npcs_bound,1,unverified
ENST00000391857,RPL13A,clip_cate_undiff_npcs_5utr,0,unverified
ENST00000391857,RPL13A,clip_cate_undiff_npcs_cds,1,unverified
ENST00000391857,RPL13A,clip_cate_undiff_npcs_3utr,1,unverified
ENST00000391857,RPL13A,clip_cate_diff_npcs_bound,1,unverified
ENST00000391857,RPL13A,clip_cate_diff_npcs_5utr,0,unverified
ENST00000391857,RPL13A,clip_cate_diff_npcs_cds,1,unverified
ENST00000391857,RPL13A,clip_cate_diff_npcs_3utr,1,unverified
ENST00000391857,RPL13A,clip_lee_int_stress_bound,0,unverified
ENST00000391857,RPL13A,clip_lee_glu_dep_bound,0,unverified
ENST00000391857,RPL13A,dap5_weber_lfc,NA,unverified
ENST00000391857,RPL13A,dap5_polysome_lfc,-0.9625538406390036,unverified
ENST00000391857,RPL13A,clip_eif3_count,2,unverified
ENST00000391857,RPL13A,clip_cap_binding_count,0,unverified
ENST00000391857,RPL13A,clip_lee_int_stress_lfc,NA,unverified
ENST00000391857,RPL13A,clip_lee_glu_vs_cm_enrichment,NA,unverified
ENST00000391857,RPL13A,cai,0.8200893864000822,unverified
ENST00000391857,RPL13A,tai,0.34765234124316,unverified
ENST00000391857,RPL13A,csc,0.639120629296224,unverified
ENST00000391857,RPL13A,fop,0.5320197044334976,unverified
ENST00000391857,RPL13A,kozak_score,2,unverified
ENST00000391857,RPL13A,kozak_optimal,0,unverified
ENST00000391857,RPL13A,kozak_pwm_score,1.8873322425189873,unverified
ENST00000391857,RPL13A,cnot3_ribo_enrichment,1.0868460446515065,unverified
ENST00000391857,RPL13A,cnot3_weighted_codon_score,0.09985138613955362,unverified
ENST00000391857,RPL13A,zhu2024_ctrl_halflife,14.649016201022278,unverified
ENST00000391857,RPL13A,zhu2024_cnot3ko_halflife_logfc,1.2194532513768044,unverified
ENST00000391857,RPL13A,hia2026_ctrl_halflife,NA,unverified
ENST00000391857,RPL13A,hia2026_dhx29_halflife_logfc,NA,unverified
ENST00000391857,RPL13A,hia2026_dhx29_occupancy,0.9433774699704438,unverified
ENST00000391857,RPL13A,karner2026_mda231_log2_ct,-6.614757803152808,unverified
ENST00000391857,RPL13A,hia2026_dhx29_kd_rna_lfc,-0.149536156484922,unverified
ENST00000391857,RPL13A,kozak_pwm_score_v2,1.5732681123426946,unverified
ENST00000391857,RPL13A,noderer_tis_efficiency,124,recomputed
ENST00000391857,RPL13A,tai_gtrnadb,0.3328744208959403,unverified
ENST00000391857,RPL13A,gc3_internal,75.24752475247524,recomputed
ENST00000391857,RPL13A,cai_internal,0.8192845433942679,unverified
ENST00000391857,RPL13A,fop_internal,0.5297029702970297,unverified
ENST00000391857,RPL13A,csc_internal,0.4200213553138297,unverified
ENST00000391857,RPL13A,proline_fraction,0.04455445544554455,recomputed
ENST00000391857,RPL13A,ppp_motif_density,0.49504950495049505,recomputed
ENST00000391857,RPL13A,max_net_charge_30aa,12,recomputed
ENST00000391857,RPL13A,max_consecutive_aaa,1,recomputed
ENST00000391857,RPL13A,max_consecutive_aag,2,recomputed
ENST00000391857,RPL13A,g4mer_max_resid_utr5,0.034294492048401334,traced
ENST00000391857,RPL13A,g4mer_max_resid_cds,0.5340991644282786,traced
ENST00000391857,RPL13A,g4mer_max_resid_utr3,-0.4110697264725071,traced
ENST00000391857,RPL13A,g4mer_mean_utr5,0.086149,traced
ENST00000391857,RPL13A,g4mer_mean_cds,0.058948,traced
ENST00000391857,RPL13A,g4mer_mean_utr3,0.01645,traced
ENST00000391857,RPL13A,g4mer_frac_above_utr5,0,traced
ENST00000391857,RPL13A,g4mer_frac_above_cds,0.034483,traced
ENST00000391857,RPL13A,g4mer_frac_above_utr3,0,traced
ENST00000391857,RPL13A,hia2026_dhx29_occupancy_tx,0.9433774699704438,traced
ENST00000391857,RPL13A,term_stop_TAA,0,recomputed
ENST00000391857,RPL13A,term_stop_TAG,0,recomputed
ENST00000391857,RPL13A,term_stop_TGA,1,recomputed
ENST00000391857,RPL13A,term_plus4_A,0,recomputed
ENST00000391857,RPL13A,term_plus4_C,0,recomputed
ENST00000391857,RPL13A,term_plus4_G,1,recomputed
ENST00000391857,RPL13A,term_plus4_T,0,recomputed
ENST00000391857,RPL13A,term_window_gc,55.55555555555556,recomputed
ENST00000391857,RPL13A,term_interval_codons,3,recomputed
ENST00000391857,RPL13A,term_readthrough_cridge,0.09642622961622312,recomputed
ENST00000391857,RPL13A,term_log1p_readthrough,0.09205600856075609,unverified
ENST00000391857,RPL13A,clip_cap_binding_count_v2,0,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_cap_proximal,0.6751726772727273,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_aug_context,0.6751726772727273,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_utr5_mean,0.6751726772727273,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_utr5_min,0.1367182,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_utr5_sd,0.2786343569013083,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_start_proximal_cds,0.4299546636666667,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_stop_proximal_cds,0.39263228,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_cds_mean,0.4764747633856209,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_cds_min,0.006761586,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_cds_sd,0.3049997830334238,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_stop_proximal_utr3,0.8100688153333333,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_distal_utr3,0.6055795833333333,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_utr3_mean,0.44957166125557807,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_utr3_min,0.003906264,unverified
ENST00000391857,RPL13A,tco_struct_accessibility_utr3_sd,0.3029029252578854,unverified
ENST00000398782,RRBP1,utr5_length,289,recomputed
ENST00000398782,RRBP1,utr3_length,NA,recomputed
ENST00000398782,RRBP1,cds_length,902,recomputed
ENST00000398782,RRBP1,log2_utr5_length,8.179909090014934,unverified
ENST00000398782,RRBP1,log2_utr3_length,NA,unverified
ENST00000398782,RRBP1,log2_cds_length,9.818582177480858,unverified
ENST00000398782,RRBP1,total_length,NA,unverified
ENST00000398782,RRBP1,log2_total_length,NA,unverified
ENST00000398782,RRBP1,utr5_gc,71.97231833910035,recomputed
ENST00000398782,RRBP1,utr3_gc,NA,recomputed
ENST00000398782,RRBP1,cds_gc,53.43680709534369,recomputed
ENST00000398782,RRBP1,transcript_gc,NA,unverified
ENST00000398782,RRBP1,gc3,59,recomputed
ENST00000398782,RRBP1,is_dap5_repressed,0,unverified
ENST00000398782,RRBP1,is_dap5_promoted,0,unverified
ENST00000398782,RRBP1,clip_lee_parclip_a_b_d_g_bound,0,unverified
ENST00000398782,RRBP1,clip_lee_parclip_a_b_d_g_5utr,0,unverified
ENST00000398782,RRBP1,clip_lee_parclip_a_b_d_g_cds,0,unverified
ENST00000398782,RRBP1,clip_lee_parclip_d_only_bound,0,unverified
ENST00000398782,RRBP1,clip_lee_parclip_d_only_5utr,0,unverified
ENST00000398782,RRBP1,clip_lee_parclip_d_only_cds,0,unverified
ENST00000398782,RRBP1,clip_cate_undiff_npcs_bound,1,unverified
ENST00000398782,RRBP1,clip_cate_undiff_npcs_5utr,0,unverified
ENST00000398782,RRBP1,clip_cate_undiff_npcs_cds,1,unverified
ENST00000398782,RRBP1,clip_cate_undiff_npcs_3utr,0,unverified
ENST00000398782,RRBP1,clip_cate_diff_npcs_bound,1,unverified
ENST00000398782,RRBP1,clip_cate_diff_npcs_5utr,0,unverified
ENST00000398782,RRBP1,clip_cate_diff_npcs_cds,1,unverified
ENST00000398782,RRBP1,clip_cate_diff_npcs_3utr,1,unverified
ENST00000398782,RRBP1,clip_lee_int_stress_bound,1,unverified
ENST00000398782,RRBP1,clip_lee_glu_dep_bound,0,unverified
ENST00000398782,RRBP1,dap5_weber_lfc,NA,unverified
ENST00000398782,RRBP1,dap5_polysome_lfc,1.4533497340037296,unverified
ENST00000398782,RRBP1,clip_eif3_count,2,unverified
ENST00000398782,RRBP1,clip_cap_binding_count,1,unverified
ENST00000398782,RRBP1,clip_lee_int_stress_lfc,1.50653666720488,unverified
ENST00000398782,RRBP1,clip_lee_glu_vs_cm_enrichment,2.03330306765264,unverified
ENST00000398782,RRBP1,cai,NA,unverified
ENST00000398782,RRBP1,tai,NA,unverified
ENST00000398782,RRBP1,csc,NA,unverified
ENST00000398782,RRBP1,fop,NA,unverified
ENST00000398782,RRBP1,kozak_score,2,unverified
ENST00000398782,RRBP1,kozak_optimal,0,unverified
ENST00000398782,RRBP1,kozak_pwm_score,2.23873739877142,unverified
ENST00000398782,RRBP1,cnot3_ribo_enrichment,1.9543675572896853,unverified
ENST00000398782,RRBP1,cnot3_weighted_codon_score,NA,unverified
ENST00000398782,RRBP1,zhu2024_ctrl_halflife,7.700734959885519,unverified
ENST00000398782,RRBP1,zhu2024_cnot3ko_halflife_logfc,0.6612566526949695,unverified
ENST00000398782,RRBP1,hia2026_ctrl_halflife,NA,unverified
ENST00000398782,RRBP1,hia2026_dhx29_halflife_logfc,NA,unverified
ENST00000398782,RRBP1,hia2026_dhx29_occupancy,NA,unverified
ENST00000398782,RRBP1,karner2026_mda231_log2_ct,-6.032380679057946,unverified
ENST00000398782,RRBP1,hia2026_dhx29_kd_rna_lfc,-0.124733525149661,unverified
ENST00000398782,RRBP1,kozak_pwm_score_v2,3.5459114015271203,unverified
ENST00000398782,RRBP1,noderer_tis_efficiency,87,recomputed
ENST00000398782,RRBP1,tai_gtrnadb,NA,unverified
ENST00000398782,RRBP1,gc3_internal,NA,recomputed
ENST00000398782,RRBP1,cai_internal,NA,unverified
ENST00000398782,RRBP1,fop_internal,NA,unverified
ENST00000398782,RRBP1,csc_internal,NA,unverified
ENST00000398782,RRBP1,proline_fraction,NA,recomputed
